file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.700000,0 days 00:00:03.720000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.710000,0 days 00:00:03.730000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.720000,0 days 00:00:03.740000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.730000,0 days 00:00:03.750000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.740000,0 days 00:00:03.760000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.750000,0 days 00:00:03.770000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.760000,0 days 00:00:03.780000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.770000,0 days 00:00:03.790000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.780000,0 days 00:00:03.800000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.790000,0 days 00:00:03.810000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.800000,0 days 00:00:03.820000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.810000,0 days 00:00:03.830000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.820000,0 days 00:00:03.840000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.830000,0 days 00:00:03.850000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.840000,0 days 00:00:03.860000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.850000,0 days 00:00:03.870000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.860000,0 days 00:00:03.880000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.870000,0 days 00:00:03.890000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.880000,0 days 00:00:03.900000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.890000,0 days 00:00:03.910000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.900000,0 days 00:00:03.920000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.910000,0 days 00:00:03.930000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.920000,0 days 00:00:03.940000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.930000,0 days 00:00:03.950000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.940000,0 days 00:00:03.960000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.950000,0 days 00:00:03.970000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.960000,0 days 00:00:03.980000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.970000,0 days 00:00:03.990000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.980000,0 days 00:00:04,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.990000,0 days 00:00:04.010000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04,0 days 00:00:04.020000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.010000,0 days 00:00:04.030000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.020000,0 days 00:00:04.040000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.030000,0 days 00:00:04.050000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.040000,0 days 00:00:04.060000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.050000,0 days 00:00:04.070000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.060000,0 days 00:00:04.080000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.070000,0 days 00:00:04.090000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.080000,0 days 00:00:04.100000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.090000,0 days 00:00:04.110000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.100000,0 days 00:00:04.120000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.110000,0 days 00:00:04.130000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.120000,0 days 00:00:04.140000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.130000,0 days 00:00:04.150000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.140000,0 days 00:00:04.160000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.150000,0 days 00:00:04.170000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.160000,0 days 00:00:04.180000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.170000,0 days 00:00:04.190000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.180000,0 days 00:00:04.200000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.190000,0 days 00:00:04.210000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.200000,0 days 00:00:04.220000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.210000,0 days 00:00:04.230000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.220000,0 days 00:00:04.240000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.230000,0 days 00:00:04.250000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.240000,0 days 00:00:04.260000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.250000,0 days 00:00:04.270000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.260000,0 days 00:00:04.280000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.270000,0 days 00:00:04.290000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.280000,0 days 00:00:04.300000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.290000,0 days 00:00:04.310000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.300000,0 days 00:00:04.320000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.310000,0 days 00:00:04.330000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.320000,0 days 00:00:04.340000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.330000,0 days 00:00:04.350000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.340000,0 days 00:00:04.360000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.350000,0 days 00:00:04.370000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.360000,0 days 00:00:04.380000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.370000,0 days 00:00:04.390000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.380000,0 days 00:00:04.400000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.390000,0 days 00:00:04.410000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.400000,0 days 00:00:04.420000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.410000,0 days 00:00:04.430000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.420000,0 days 00:00:04.440000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.430000,0 days 00:00:04.450000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.440000,0 days 00:00:04.460000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.450000,0 days 00:00:04.470000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.460000,0 days 00:00:04.480000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.470000,0 days 00:00:04.490000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.480000,0 days 00:00:04.500000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.490000,0 days 00:00:04.510000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.500000,0 days 00:00:04.520000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.510000,0 days 00:00:04.530000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.520000,0 days 00:00:04.540000,0.0012207641,2.018133,0.0,0.099782705,0.06803366,6.5106155e-06,-2.9879434,0.01393216,-0.70014507,0.023092551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.530000,0 days 00:00:04.550000,0.007893535,-0.68663245,4.5284696,0.06924663,0.045781404,0.0007573825,3.0761747,0.27209017,9.442975,-2.5856512,0.0,0.0,0.0,0.0,0.0,0.0,859.6294,1489.4893,-201.0,1666.09,725.0388,-201.0,2608.9968,1310.3926,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.540000,0 days 00:00:04.560000,0.016946891,-3.4962597,8.895714,0.04636788,0.022346744,0.0015309931,12.785946,-4.0553017,18.867802,-5.5519123,0.0,0.0,0.0,0.0,0.0,0.0,885.4611,1600.775,-201.0,1668.6573,1003.69464,-201.0,2558.168,1266.0688,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:04.550000,0 days 00:00:04.570000,0.02600344,-6.8772016,11.484876,0.030056382,0.012888071,0.0023234144,25.262197,-10.460167,26.939285,-9.64219,0.0,0.0,0.0,0.0,0.0,0.0,547.41925,1558.3456,-201.0,1429.8085,1168.5623,-201.0,2342.4255,915.1745,-201.0
